flask,ph,seconds,species
p_h_8_2_7,7.861391602,9120,nanno
p_h_8_2_5,8.006546631,9120,nanno
p_h_7_6_6,7.57526123,9120,nanno
p_h_7_6_4,7.601993408,9180,nanno
p_h_8_2_7,7.856051025,9180,nanno
p_h_8_2_5,8.005478516,9180,nanno
p_h_7_6_6,7.573125,9180,nanno
p_h_7_6_4,7.603061523,9240,nanno
p_h_8_2_7,7.857119141,9240,nanno
p_h_8_2_5,8.005478516,9240,nanno
p_h_7_6_6,7.574193115,9240,nanno
p_h_7_6_4,7.604129639,9300,nanno
p_h_8_2_7,7.859255371,9300,nanno
p_h_8_2_5,8.005478516,9300,nanno
p_h_7_6_6,7.57526123,9300,nanno
p_h_7_6_4,7.606265869,9360,nanno
p_h_8_2_7,7.861391602,9360,nanno
p_h_8_2_5,8.005478516,9360,nanno
p_h_7_6_6,7.577397461,9360,nanno
p_h_7_6_4,7.6084021,9420,nanno
p_h_8_2_7,7.863527832,9420,nanno
p_h_8_2_5,8.005478516,9420,nanno
p_h_7_6_6,7.580601807,9420,nanno
p_h_7_6_4,7.61053833,9480,nanno
p_h_8_2_7,7.866732178,9480,nanno
p_h_8_2_5,8.005478516,9480,nanno
p_h_7_6_6,7.583806152,9480,nanno
p_h_7_6_4,7.612674561,9540,nanno
p_h_8_2_7,7.868868408,9540,nanno
p_h_8_2_5,8.005478516,9540,nanno
p_h_7_6_6,7.587010498,9540,nanno
p_h_7_6_4,7.615878906,9600,nanno
p_h_8_2_7,7.876345215,9600,nanno
p_h_8_2_5,8.005478516,9600,nanno
p_h_7_6_6,7.590214844,9600,nanno
p_h_7_6_4,7.618015137,9660,nanno
p_h_8_2_7,7.879549561,9660,nanno
p_h_8_2_5,8.005478516,9660,nanno
p_h_7_6_6,7.594487305,9660,nanno
p_h_7_6_4,7.619083252,9720,nanno
p_h_8_2_7,7.879549561,9720,nanno
p_h_8_2_5,8.005478516,9720,nanno
p_h_7_6_6,7.59769165,9720,nanno
p_h_7_6_4,7.620151367,9780,nanno
p_h_8_2_7,7.87741333,9780,nanno
p_h_8_2_5,8.005478516,9780,nanno
p_h_7_6_6,7.596623535,9780,nanno
p_h_7_6_4,7.620151367,9840,nanno
p_h_8_2_7,7.876345215,9840,nanno
p_h_8_2_5,8.0044104,9840,nanno
p_h_7_6_6,7.596623535,9840,nanno
p_h_7_6_4,7.620151367,9900,nanno
p_h_8_2_7,7.8752771,9900,nanno
p_h_8_2_5,8.0044104,9900,nanno
p_h_7_6_6,7.596623535,9900,nanno
p_h_7_6_4,7.620151367,9960,nanno
p_h_8_2_7,7.873140869,9960,nanno
p_h_8_2_5,8.0044104,9960,nanno
p_h_7_6_6,7.59555542,9960,nanno
p_h_7_6_4,7.620151367,10020,nanno
p_h_8_2_7,7.872072754,10020,nanno
p_h_8_2_5,8.0044104,10020,nanno
p_h_7_6_6,7.59555542,10020,nanno
p_h_7_6_4,7.619083252,10080,nanno
p_h_8_2_7,7.867800293,10080,nanno
p_h_8_2_5,8.003342285,10080,nanno
p_h_7_6_6,7.594487305,10080,nanno
p_h_7_6_4,7.619083252,10140,nanno
p_h_8_2_7,7.863527832,10140,nanno
p_h_8_2_5,8.003342285,10140,nanno
p_h_7_6_6,7.593419189,10140,nanno
p_h_7_6_4,7.618015137,10200,nanno
p_h_8_2_7,7.860323486,10200,nanno
p_h_8_2_5,8.00227417,10200,nanno
p_h_7_6_6,7.592351074,10200,nanno
p_h_7_6_4,7.618015137,10260,nanno
p_h_8_2_7,7.859255371,10260,nanno
p_h_8_2_5,8.00227417,10260,nanno
p_h_7_6_6,7.592351074,10260,nanno
p_h_7_6_4,7.618015137,10320,nanno
p_h_8_2_7,7.851778564,10320,nanno
p_h_8_2_5,8.001206055,10320,nanno
p_h_7_6_6,7.589146729,10320,nanno
p_h_7_6_4,7.618015137,10380,nanno
p_h_8_2_7,7.851778564,10380,nanno
p_h_8_2_5,8.000137939,10380,nanno
p_h_7_6_6,7.588078613,10380,nanno
p_h_7_6_4,7.618015137,10440,nanno
p_h_8_2_7,7.85284668,10440,nanno
p_h_8_2_5,8.000137939,10440,nanno
p_h_7_6_6,7.589146729,10440,nanno
p_h_7_6_4,7.618015137,10500,nanno
p_h_8_2_7,7.849642334,10500,nanno
p_h_8_2_5,8.000137939,10500,nanno
p_h_7_6_6,7.588078613,10500,nanno
p_h_7_6_4,7.616947021,10560,nanno
p_h_8_2_7,7.844301758,10560,nanno
p_h_8_2_5,7.999069824,10560,nanno
p_h_7_6_6,7.584874268,10560,nanno
p_h_7_6_4,7.618015137,10620,nanno
p_h_8_2_7,7.846437988,10620,nanno
p_h_8_2_5,7.999069824,10620,nanno
p_h_7_6_6,7.585942383,10620,nanno
p_h_7_6_4,7.619083252,10680,nanno
p_h_8_2_7,7.847506104,10680,nanno
p_h_8_2_5,7.999069824,10680,nanno
p_h_7_6_6,7.588078613,10680,nanno
p_h_7_6_4,7.621219482,10740,nanno
p_h_8_2_7,7.85284668,10740,nanno
p_h_8_2_5,8.000137939,10740,nanno
p_h_7_6_6,7.593419189,10740,nanno
p_h_7_6_4,7.624423828,10800,nanno
p_h_8_2_7,7.85498291,10800,nanno
p_h_8_2_5,8.000137939,10800,nanno
p_h_7_6_6,7.59769165,10800,nanno
p_h_7_6_4,7.625491943,10860,nanno
p_h_8_2_7,7.856051025,10860,nanno
p_h_8_2_5,8.000137939,10860,nanno
p_h_7_6_6,7.599827881,10860,nanno
p_h_7_6_4,7.627628174,10920,nanno
p_h_8_2_7,7.857119141,10920,nanno
p_h_8_2_5,8.000137939,10920,nanno
p_h_7_6_6,7.600895996,10920,nanno
p_h_7_6_4,7.629764404,10980,nanno
p_h_8_2_7,7.858187256,10980,nanno
p_h_8_2_5,7.999069824,10980,nanno
p_h_7_6_6,7.603032227,10980,nanno
p_h_7_6_4,7.631900635,11040,nanno
p_h_8_2_7,7.865664063,11040,nanno
p_h_8_2_5,8.000137939,11040,nanno
p_h_7_6_6,7.607304688,11040,nanno
p_h_7_6_4,7.63296875,11100,nanno
p_h_8_2_7,7.866732178,11100,nanno
p_h_8_2_5,8.000137939,11100,nanno
p_h_7_6_6,7.609440918,11100,nanno
p_h_7_6_4,7.634036865,11160,nanno
p_h_8_2_7,7.865664063,11160,nanno
p_h_8_2_5,7.999069824,11160,nanno
p_h_7_6_6,7.611577148,11160,nanno
p_h_7_6_4,7.634036865,11220,nanno
p_h_8_2_7,7.864595947,11220,nanno
p_h_8_2_5,7.999069824,11220,nanno
p_h_7_6_6,7.611577148,11220,nanno
p_h_7_6_4,7.634036865,11280,nanno
p_h_8_2_7,7.862459717,11280,nanno
p_h_8_2_5,7.999069824,11280,nanno
p_h_7_6_6,7.610509033,11280,nanno
p_h_7_6_4,7.634036865,11340,nanno
p_h_8_2_7,7.861391602,11340,nanno
p_h_8_2_5,7.998001709,11340,nanno
p_h_7_6_6,7.609440918,11340,nanno
p_h_7_6_4,7.634036865,11400,nanno
p_h_8_2_7,7.859255371,11400,nanno
p_h_8_2_5,7.998001709,11400,nanno
p_h_7_6_6,7.609440918,11400,nanno
p_h_7_6_4,7.634036865,11460,nanno
p_h_8_2_7,7.858187256,11460,nanno
p_h_8_2_5,7.998001709,11460,nanno
p_h_7_6_6,7.608372803,11460,nanno
p_h_7_6_4,7.634036865,11520,nanno
p_h_8_2_7,7.857119141,11520,nanno
p_h_8_2_5,7.996933594,11520,nanno
p_h_7_6_6,7.607304688,11520,nanno
p_h_7_6_4,7.634036865,11580,nanno
p_h_8_2_7,7.856051025,11580,nanno
p_h_8_2_5,7.996933594,11580,nanno
p_h_7_6_6,7.607304688,11580,nanno
p_h_7_6_4,7.634036865,11640,nanno
p_h_8_2_7,7.85498291,11640,nanno
p_h_8_2_5,7.996933594,11640,nanno
p_h_7_6_6,7.607304688,11640,nanno
p_h_7_6_4,7.63296875,11700,nanno
p_h_8_2_7,7.853914795,11700,nanno
p_h_8_2_5,7.996933594,11700,nanno
p_h_7_6_6,7.606236572,11700,nanno
p_h_7_6_4,7.63296875,11760,nanno
p_h_8_2_7,7.85284668,11760,nanno
p_h_8_2_5,7.995865479,11760,nanno
p_h_7_6_6,7.606236572,11760,nanno
p_h_7_6_4,7.63296875,11820,nanno
p_h_8_2_7,7.851778564,11820,nanno
p_h_8_2_5,7.995865479,11820,nanno
p_h_7_6_6,7.605168457,11820,nanno
p_h_7_6_4,7.63296875,11880,nanno
p_h_8_2_7,7.850710449,11880,nanno
p_h_8_2_5,7.994797363,11880,nanno
p_h_7_6_6,7.605168457,11880,nanno
p_h_7_6_4,7.63296875,11940,nanno
p_h_8_2_7,7.848574219,11940,nanno
p_h_8_2_5,7.994797363,11940,nanno
p_h_7_6_6,7.604100342,11940,nanno
p_h_7_6_4,7.63296875,12000,nanno
p_h_8_2_7,7.844301758,12000,nanno
p_h_8_2_5,7.993729248,12000,nanno
p_h_7_6_6,7.603032227,12000,nanno
p_h_7_6_4,7.634036865,12060,nanno
p_h_8_2_7,7.846437988,12060,nanno
p_h_8_2_5,7.993729248,12060,nanno
p_h_7_6_6,7.603032227,12060,nanno
p_h_7_6_4,7.63510498,12120,nanno
p_h_8_2_7,7.848574219,12120,nanno
p_h_8_2_5,7.993729248,12120,nanno
p_h_7_6_6,7.604100342,12120,nanno
p_h_7_6_4,7.636173096,12180,nanno
p_h_8_2_7,7.849642334,12180,nanno
p_h_8_2_5,7.993729248,12180,nanno
p_h_7_6_6,7.606236572,12180,nanno
p_h_7_6_4,7.638309326,12240,nanno
p_h_8_2_7,7.85284668,12240,nanno
p_h_8_2_5,7.993729248,12240,nanno
p_h_7_6_6,7.608372803,12240,nanno
p_h_7_6_4,7.640445557,12300,nanno
p_h_8_2_7,7.85498291,12300,nanno
p_h_8_2_5,7.993729248,12300,nanno
p_h_7_6_6,7.610509033,12300,nanno
p_h_7_6_4,7.642581787,12360,nanno
p_h_8_2_7,7.856051025,12360,nanno
p_h_8_2_5,7.993729248,12360,nanno
p_h_7_6_6,7.612645264,12360,nanno
p_h_7_6_4,7.644718018,12420,nanno
p_h_8_2_7,7.862459717,12420,nanno
p_h_8_2_5,7.994797363,12420,nanno
p_h_7_6_6,7.616917725,12420,nanno
p_h_7_6_4,7.646854248,12480,nanno
p_h_8_2_7,7.866732178,12480,nanno
p_h_8_2_5,7.994797363,12480,nanno
p_h_7_6_6,7.62012207,12480,nanno
p_h_7_6_4,7.647922363,12540,nanno
p_h_8_2_7,7.865664063,12540,nanno
p_h_8_2_5,7.993729248,12540,nanno
p_h_7_6_6,7.622258301,12540,nanno
p_h_7_6_4,7.647922363,12600,nanno
p_h_8_2_7,7.863527832,12600,nanno
p_h_8_2_5,7.993729248,12600,nanno
p_h_7_6_6,7.622258301,12600,nanno
p_h_7_6_4,7.647922363,12660,nanno
p_h_8_2_7,7.862459717,12660,nanno
p_h_8_2_5,7.993729248,12660,nanno
p_h_7_6_6,7.622258301,12660,nanno
p_h_7_6_4,7.647922363,12720,nanno
p_h_8_2_7,7.861391602,12720,nanno
p_h_8_2_5,7.993729248,12720,nanno
p_h_7_6_6,7.622258301,12720,nanno
p_h_7_6_4,7.647922363,12780,nanno
p_h_8_2_7,7.859255371,12780,nanno
p_h_8_2_5,7.992661133,12780,nanno
p_h_7_6_6,7.621190186,12780,nanno
p_h_7_6_4,7.646854248,12840,nanno
p_h_8_2_7,7.858187256,12840,nanno
p_h_8_2_5,7.992661133,12840,nanno
p_h_7_6_6,7.62012207,12840,nanno
p_h_7_6_4,7.646854248,12900,nanno
p_h_8_2_7,7.857119141,12900,nanno
p_h_8_2_5,7.992661133,12900,nanno
p_h_7_6_6,7.62012207,12900,nanno
p_h_7_6_4,7.646854248,12960,nanno
p_h_8_2_7,7.853914795,12960,nanno
p_h_8_2_5,7.991593018,12960,nanno
p_h_7_6_6,7.61798584,12960,nanno
p_h_7_6_4,7.646854248,13020,nanno
p_h_8_2_7,7.853914795,13020,nanno
p_h_8_2_5,7.991593018,13020,nanno
p_h_7_6_6,7.61798584,13020,nanno
p_h_7_6_4,7.646854248,13080,nanno
p_h_8_2_7,7.85284668,13080,nanno
p_h_8_2_5,7.991593018,13080,nanno
p_h_7_6_6,7.616917725,13080,nanno
p_h_7_6_4,7.646854248,13140,nanno
p_h_8_2_7,7.851778564,13140,nanno
p_h_8_2_5,7.990524902,13140,nanno
p_h_7_6_6,7.616917725,13140,nanno
p_h_7_6_4,7.646854248,13200,nanno
p_h_8_2_7,7.850710449,13200,nanno
p_h_8_2_5,7.990524902,13200,nanno
p_h_7_6_6,7.615849609,13200,nanno
p_h_7_6_4,7.646854248,13260,nanno
p_h_8_2_7,7.849642334,13260,nanno
p_h_8_2_5,7.990524902,13260,nanno
p_h_7_6_6,7.615849609,13260,nanno
p_h_7_6_4,7.646854248,13320,nanno
p_h_8_2_7,7.848574219,13320,nanno
p_h_8_2_5,7.989456787,13320,nanno
p_h_7_6_6,7.614781494,13320,nanno
p_h_7_6_4,7.645786133,13380,nanno
p_h_8_2_7,7.842165527,13380,nanno
p_h_8_2_5,7.988388672,13380,nanno
p_h_7_6_6,7.612645264,13380,nanno
p_h_7_6_4,7.646854248,13440,nanno
p_h_8_2_7,7.844301758,13440,nanno
p_h_8_2_5,7.988388672,13440,nanno
p_h_7_6_6,7.613713379,13440,nanno
p_h_7_6_4,7.647922363,13500,nanno
p_h_8_2_7,7.845369873,13500,nanno
p_h_8_2_5,7.988388672,13500,nanno
p_h_7_6_6,7.614781494,13500,nanno
p_h_7_6_4,7.648990479,13560,nanno
p_h_8_2_7,7.847506104,13560,nanno
p_h_8_2_5,7.988388672,13560,nanno
p_h_7_6_6,7.615849609,13560,nanno
p_h_7_6_4,7.651126709,13620,nanno
p_h_8_2_7,7.849642334,13620,nanno
p_h_8_2_5,7.988388672,13620,nanno
p_h_7_6_6,7.61798584,13620,nanno
p_h_7_6_4,7.653262939,13680,nanno
p_h_8_2_7,7.851778564,13680,nanno
p_h_8_2_5,7.988388672,13680,nanno
p_h_7_6_6,7.621190186,13680,nanno
p_h_7_6_4,7.65539917,13740,nanno
p_h_8_2_7,7.853914795,13740,nanno
p_h_8_2_5,7.988388672,13740,nanno
p_h_7_6_6,7.623326416,13740,nanno
p_h_7_6_4,7.6575354,13800,nanno
p_h_8_2_7,7.859255371,13800,nanno
p_h_8_2_5,7.988388672,13800,nanno
p_h_7_6_6,7.626530762,13800,nanno
p_h_7_6_4,7.659671631,13860,nanno
p_h_8_2_7,7.864595947,13860,nanno
p_h_8_2_5,7.988388672,13860,nanno
p_h_7_6_6,7.629735107,13860,nanno
p_h_7_6_4,7.660739746,13920,nanno
p_h_8_2_7,7.864595947,13920,nanno
p_h_8_2_5,7.988388672,13920,nanno
p_h_7_6_6,7.631871338,13920,nanno
p_h_7_6_4,7.660739746,13980,nanno
p_h_8_2_7,7.862459717,13980,nanno
p_h_8_2_5,7.988388672,13980,nanno
p_h_7_6_6,7.631871338,13980,nanno
p_h_7_6_4,7.660739746,14040,nanno
p_h_8_2_7,7.861391602,14040,nanno
p_h_8_2_5,7.987320557,14040,nanno
p_h_7_6_6,7.631871338,14040,nanno
p_h_7_6_4,7.660739746,14100,nanno
p_h_8_2_7,7.860323486,14100,nanno
p_h_8_2_5,7.987320557,14100,nanno
p_h_7_6_6,7.631871338,14100,nanno
p_h_7_6_4,7.659671631,14160,nanno
p_h_8_2_7,7.853914795,14160,nanno
p_h_8_2_5,7.986252441,14160,nanno
p_h_7_6_6,7.628666992,14160,nanno
p_h_7_6_4,7.659671631,14220,nanno
p_h_8_2_7,7.853914795,14220,nanno
p_h_8_2_5,7.986252441,14220,nanno
p_h_7_6_6,7.628666992,14220,nanno
p_h_7_6_4,7.659671631,14280,nanno
p_h_8_2_7,7.856051025,14280,nanno
p_h_8_2_5,7.986252441,14280,nanno
p_h_7_6_6,7.629735107,14280,nanno
p_h_7_6_4,7.659671631,14340,nanno
p_h_8_2_7,7.85498291,14340,nanno
p_h_8_2_5,7.985184326,14340,nanno
p_h_7_6_6,7.629735107,14340,nanno
p_h_7_6_4,7.658603516,14400,nanno
p_h_8_2_7,7.851778564,14400,nanno
p_h_8_2_5,7.985184326,14400,nanno
p_h_7_6_6,7.628666992,14400,nanno
p_h_7_6_4,7.658603516,14460,nanno
p_h_8_2_7,7.850710449,14460,nanno
p_h_8_2_5,7.985184326,14460,nanno
p_h_7_6_6,7.627598877,14460,nanno
p_h_7_6_4,7.658603516,14520,nanno
p_h_8_2_7,7.849642334,14520,nanno
p_h_8_2_5,7.984116211,14520,nanno
p_h_7_6_6,7.627598877,14520,nanno
p_h_7_6_4,7.658603516,14580,nanno
p_h_8_2_7,7.851778564,14580,nanno
p_h_8_2_5,7.984116211,14580,nanno
p_h_7_6_6,7.628666992,14580,nanno
p_h_7_6_4,7.659671631,14640,nanno
p_h_8_2_7,7.858187256,14640,nanno
p_h_8_2_5,7.985184326,14640,nanno
p_h_7_6_6,7.630803223,14640,nanno
p_h_7_6_4,7.658603516,14700,nanno
p_h_8_2_7,7.850710449,14700,nanno
p_h_8_2_5,7.984116211,14700,nanno
p_h_7_6_6,7.629735107,14700,nanno
p_h_7_6_4,7.658603516,14760,nanno
p_h_8_2_7,7.847506104,14760,nanno
p_h_8_2_5,7.983048096,14760,nanno
p_h_7_6_6,7.627598877,14760,nanno
p_h_7_6_4,7.659671631,14820,nanno
p_h_8_2_7,7.848574219,14820,nanno
p_h_8_2_5,7.983048096,14820,nanno
p_h_7_6_6,7.628666992,14820,nanno
p_h_7_6_4,7.660739746,14880,nanno
p_h_8_2_7,7.848574219,14880,nanno
p_h_8_2_5,7.983048096,14880,nanno
p_h_7_6_6,7.628666992,14880,nanno
p_h_7_6_4,7.661807861,14940,nanno
p_h_8_2_7,7.851778564,14940,nanno
p_h_8_2_5,7.983048096,14940,nanno
p_h_7_6_6,7.630803223,14940,nanno
p_h_7_6_4,7.663944092,15000,nanno
p_h_8_2_7,7.853914795,15000,nanno
p_h_8_2_5,7.983048096,15000,nanno
p_h_7_6_6,7.632939453,15000,nanno
p_h_7_6_4,7.666080322,15060,nanno
p_h_8_2_7,7.85498291,15060,nanno
p_h_8_2_5,7.983048096,15060,nanno
p_h_7_6_6,7.635075684,15060,nanno
p_h_7_6_4,7.669284668,15120,nanno
p_h_8_2_7,7.856051025,15120,nanno
p_h_8_2_5,7.98197998,15120,nanno
p_h_7_6_6,7.636143799,15120,nanno
p_h_7_6_4,7.671420898,15180,nanno
p_h_8_2_7,7.864595947,15180,nanno
p_h_8_2_5,7.983048096,15180,nanno
p_h_7_6_6,7.641484375,15180,nanno
p_h_7_6_4,7.672489014,15240,nanno
p_h_8_2_7,7.866732178,15240,nanno
p_h_8_2_5,7.983048096,15240,nanno
p_h_7_6_6,7.643620605,15240,nanno
p_h_7_6_4,7.673557129,15300,nanno
p_h_8_2_7,7.865664063,15300,nanno
p_h_8_2_5,7.98197998,15300,nanno
p_h_7_6_6,7.644688721,15300,nanno
p_h_7_6_4,7.673557129,15360,nanno
p_h_8_2_7,7.863527832,15360,nanno
p_h_8_2_5,7.98197998,15360,nanno
p_h_7_6_6,7.644688721,15360,nanno
p_h_7_6_4,7.673557129,15420,nanno
p_h_8_2_7,7.862459717,15420,nanno
p_h_8_2_5,7.98197998,15420,nanno
p_h_7_6_6,7.643620605,15420,nanno
p_h_7_6_4,7.672489014,15480,nanno
p_h_8_2_7,7.860323486,15480,nanno
p_h_8_2_5,7.980911865,15480,nanno
p_h_7_6_6,7.64255249,15480,nanno
p_h_7_6_4,7.672489014,15540,nanno
p_h_8_2_7,7.859255371,15540,nanno
p_h_8_2_5,7.980911865,15540,nanno
p_h_7_6_6,7.64255249,15540,nanno
p_h_7_6_4,7.672489014,15600,nanno
p_h_8_2_7,7.858187256,15600,nanno
p_h_8_2_5,7.980911865,15600,nanno
p_h_7_6_6,7.641484375,15600,nanno
p_h_7_6_4,7.671420898,15660,nanno
p_h_8_2_7,7.857119141,15660,nanno
p_h_8_2_5,7.97984375,15660,nanno
p_h_7_6_6,7.641484375,15660,nanno
p_h_7_6_4,7.671420898,15720,nanno
p_h_8_2_7,7.856051025,15720,nanno
p_h_8_2_5,7.97984375,15720,nanno
p_h_7_6_6,7.64041626,15720,nanno
p_h_7_6_4,7.671420898,15780,nanno
p_h_8_2_7,7.856051025,15780,nanno
p_h_8_2_5,7.97984375,15780,nanno
p_h_7_6_6,7.64041626,15780,nanno
p_h_7_6_4,7.671420898,15840,nanno
p_h_8_2_7,7.85498291,15840,nanno
p_h_8_2_5,7.978775635,15840,nanno
p_h_7_6_6,7.639348145,15840,nanno
p_h_7_6_4,7.671420898,15900,nanno
p_h_8_2_7,7.853914795,15900,nanno
p_h_8_2_5,7.978775635,15900,nanno
p_h_7_6_6,7.639348145,15900,nanno
p_h_7_6_4,7.671420898,15960,nanno
p_h_8_2_7,7.853914795,15960,nanno
p_h_8_2_5,7.978775635,15960,nanno
p_h_7_6_6,7.639348145,15960,nanno
p_h_7_6_4,7.670352783,16020,nanno
p_h_8_2_7,7.851778564,16020,nanno
p_h_8_2_5,7.97770752,16020,nanno
p_h_7_6_6,7.637211914,16020,nanno
p_h_7_6_4,7.670352783,16080,nanno
p_h_8_2_7,7.850710449,16080,nanno
p_h_8_2_5,7.97770752,16080,nanno
p_h_7_6_6,7.637211914,16080,nanno
p_h_7_6_4,7.670352783,16140,nanno
p_h_8_2_7,7.844301758,16140,nanno
p_h_8_2_5,7.976639404,16140,nanno
p_h_7_6_6,7.635075684,16140,nanno
p_h_7_6_4,7.670352783,16200,nanno
p_h_8_2_7,7.844301758,16200,nanno
p_h_8_2_5,7.976639404,16200,nanno
p_h_7_6_6,7.635075684,16200,nanno
p_h_7_6_4,7.671420898,16260,nanno
p_h_8_2_7,7.845369873,16260,nanno
p_h_8_2_5,7.976639404,16260,nanno
p_h_7_6_6,7.636143799,16260,nanno
p_h_7_6_4,7.672489014,16320,nanno
p_h_8_2_7,7.847506104,16320,nanno
p_h_8_2_5,7.976639404,16320,nanno
p_h_7_6_6,7.637211914,16320,nanno
p_h_7_6_4,7.673557129,16380,nanno
p_h_8_2_7,7.849642334,16380,nanno
p_h_8_2_5,7.976639404,16380,nanno
p_h_7_6_6,7.639348145,16380,nanno
p_h_7_6_4,7.675693359,16440,nanno
p_h_8_2_7,7.851778564,16440,nanno
p_h_8_2_5,7.976639404,16440,nanno
p_h_7_6_6,7.641484375,16440,nanno
p_h_7_6_4,7.67782959,16500,nanno
p_h_8_2_7,7.853914795,16500,nanno
p_h_8_2_5,7.976639404,16500,nanno
p_h_7_6_6,7.644688721,16500,nanno
p_h_7_6_4,7.67996582,16560,nanno
p_h_8_2_7,7.856051025,16560,nanno
p_h_8_2_5,7.976639404,16560,nanno
p_h_7_6_6,7.647893066,16560,nanno
p_h_7_6_4,7.682102051,16620,nanno
p_h_8_2_7,7.864595947,16620,nanno
p_h_8_2_5,7.976639404,16620,nanno
p_h_7_6_6,7.652165527,16620,nanno
p_h_7_6_4,7.683170166,16680,nanno
p_h_8_2_7,7.864595947,16680,nanno
p_h_8_2_5,7.976639404,16680,nanno
p_h_7_6_6,7.654301758,16680,nanno
p_h_7_6_4,7.683170166,16740,nanno
p_h_8_2_7,7.863527832,16740,nanno
p_h_8_2_5,7.976639404,16740,nanno
p_h_7_6_6,7.654301758,16740,nanno
p_h_7_6_4,7.683170166,16800,nanno
p_h_8_2_7,7.862459717,16800,nanno
p_h_8_2_5,7.975571289,16800,nanno
p_h_7_6_6,7.654301758,16800,nanno
p_h_7_6_4,7.683170166,16860,nanno
p_h_8_2_7,7.860323486,16860,nanno
p_h_8_2_5,7.975571289,16860,nanno
p_h_7_6_6,7.653233643,16860,nanno
p_h_7_6_4,7.683170166,16920,nanno
p_h_8_2_7,7.859255371,16920,nanno
p_h_8_2_5,7.975571289,16920,nanno
p_h_7_6_6,7.652165527,16920,nanno
p_h_7_6_4,7.682102051,16980,nanno
p_h_8_2_7,7.858187256,16980,nanno
p_h_8_2_5,7.974503174,16980,nanno
p_h_7_6_6,7.652165527,16980,nanno
p_h_7_6_4,7.682102051,17040,nanno
p_h_8_2_7,7.858187256,17040,nanno
p_h_8_2_5,7.974503174,17040,nanno
p_h_7_6_6,7.651097412,17040,nanno
p_h_7_6_4,7.682102051,17100,nanno
p_h_8_2_7,7.857119141,17100,nanno
p_h_8_2_5,7.974503174,17100,nanno
p_h_7_6_6,7.651097412,17100,nanno
p_h_7_6_4,7.682102051,17160,nanno
p_h_8_2_7,7.856051025,17160,nanno
p_h_8_2_5,7.973435059,17160,nanno
p_h_7_6_6,7.651097412,17160,nanno
p_h_7_6_4,7.682102051,17220,nanno
p_h_8_2_7,7.856051025,17220,nanno
p_h_8_2_5,7.973435059,17220,nanno
p_h_7_6_6,7.650029297,17220,nanno
p_h_7_6_4,7.681033936,17280,nanno
p_h_8_2_7,7.85498291,17280,nanno
p_h_8_2_5,7.973435059,17280,nanno
p_h_7_6_6,7.648961182,17280,nanno
p_h_7_6_4,7.681033936,17340,nanno
p_h_8_2_7,7.853914795,17340,nanno
p_h_8_2_5,7.972366943,17340,nanno
p_h_7_6_6,7.647893066,17340,nanno
p_h_7_6_4,7.681033936,17400,nanno
p_h_8_2_7,7.851778564,17400,nanno
p_h_8_2_5,7.972366943,17400,nanno
p_h_7_6_6,7.646824951,17400,nanno
p_h_7_6_4,7.681033936,17460,nanno
p_h_8_2_7,7.851778564,17460,nanno
p_h_8_2_5,7.972366943,17460,nanno
p_h_7_6_6,7.646824951,17460,nanno
p_h_7_6_4,7.67996582,17520,nanno
p_h_8_2_7,7.849642334,17520,nanno
p_h_8_2_5,7.971298828,17520,nanno
p_h_7_6_6,7.645756836,17520,nanno
p_h_7_6_4,7.67996582,17580,nanno
p_h_8_2_7,7.844301758,17580,nanno
p_h_8_2_5,7.971298828,17580,nanno
p_h_7_6_6,7.643620605,17580,nanno
p_h_7_6_4,7.67996582,17640,nanno
p_h_8_2_7,7.845369873,17640,nanno
p_h_8_2_5,7.970230713,17640,nanno
p_h_7_6_6,7.643620605,17640,nanno
p_h_7_6_4,7.681033936,17700,nanno
p_h_8_2_7,7.847506104,17700,nanno
p_h_8_2_5,7.970230713,17700,nanno
p_h_7_6_6,7.644688721,17700,nanno
p_h_7_6_4,7.682102051,17760,nanno
p_h_8_2_7,7.848574219,17760,nanno
p_h_8_2_5,7.970230713,17760,nanno
p_h_7_6_6,7.646824951,17760,nanno
p_h_7_6_4,7.684238281,17820,nanno
p_h_8_2_7,7.851778564,17820,nanno
p_h_8_2_5,7.970230713,17820,nanno
p_h_7_6_6,7.650029297,17820,nanno
p_h_7_6_4,7.686374512,17880,nanno
p_h_8_2_7,7.853914795,17880,nanno
p_h_8_2_5,7.970230713,17880,nanno
p_h_7_6_6,7.653233643,17880,nanno
p_h_7_6_4,7.687442627,17940,nanno
p_h_8_2_7,7.85498291,17940,nanno
p_h_8_2_5,7.970230713,17940,nanno
p_h_7_6_6,7.655369873,17940,nanno
p_h_7_6_4,7.689578857,18000,nanno
p_h_8_2_7,7.860323486,18000,nanno
p_h_8_2_5,7.970230713,18000,nanno
p_h_7_6_6,7.658574219,18000,nanno
p_h_7_6_4,7.54324707,18060,nanno
p_h_8_2_7,7.866732178,18060,nanno
p_h_8_2_5,7.971298828,18060,nanno
p_h_7_6_6,7.66284668,18060,nanno
p_h_7_6_4,7.08395752,18120,nanno
p_h_8_2_7,7.865664063,18120,nanno
p_h_8_2_5,7.970230713,18120,nanno
p_h_7_6_6,7.663914795,18120,nanno
p_h_7_6_4,6.958988037,18180,nanno
p_h_8_2_7,7.860323486,18180,nanno
p_h_8_2_5,7.969162598,18180,nanno
p_h_7_6_6,7.66284668,18180,nanno
p_h_7_6_4,6.929080811,18240,nanno
